"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","NetWeight in KGM"
"S3","RWA","562","Rwanda","CHN","China",2022,"Import",5,3661.755,3989464,8,"Kg",3989464
"S3","RWA","562","Rwanda","DEU","Germany",2020,"Gross Imp.",1,109.343,15836,8,"Kg",15836
"S3","RWA","562","Rwanda","DEU","Germany",2020,"Import",5,109.343,15836,8,"Kg",15836
"S3","RWA","562","Rwanda","DEU","Germany",2021,"Gross Imp.",1,131.35,21514.456,8,"Kg",21514
"S3","RWA","562","Rwanda","DEU","Germany",2021,"Import",5,131.35,21514.456,8,"Kg",21514
"S3","RWA","562","Rwanda","DEU","Germany",2022,"Gross Imp.",1,148.336,25866,8,"Kg",25866
"S3","RWA","562","Rwanda","DEU","Germany",2022,"Import",5,148.336,25866,8,"Kg",25866
"S3","RWA","562","Rwanda","EGY","Egypt, Arab Rep.",2020,"Gross Imp.",1,122.769,140000,8,"Kg",140000
"S3","RWA","562","Rwanda","EGY","Egypt, Arab Rep.",2020,"Import",5,122.769,140000,8,"Kg",140000
"S3","RWA","562","Rwanda","EGY","Egypt, Arab Rep.",2022,"Gross Imp.",1,200.747,131156,8,"Kg",131156
"S3","RWA","562","Rwanda","EGY","Egypt, Arab Rep.",2022,"Import",5,200.747,131156,8,"Kg",131156
"S3","RWA","562","Rwanda","ESP","Spain",2020,"Gross Imp.",1,54.201,18953,8,"Kg",18953
"S3","RWA","562","Rwanda","ESP","Spain",2020,"Import",5,54.201,18953,8,"Kg",18953
"S3","RWA","562","Rwanda","ESP","Spain",2021,"Gross Imp.",1,106.864,38555,8,"Kg",38555
"S3","RWA","562","Rwanda","ESP","Spain",2021,"Import",5,106.864,38555,8,"Kg",38555
"S3","RWA","562","Rwanda","ESP","Spain",2022,"Gross Imp.",1,324.573,116895,8,"Kg",116895
"S3","RWA","562","Rwanda","ESP","Spain",2022,"Import",5,324.573,116895,8,"Kg",116895
"S3","RWA","562","Rwanda","FIN","Finland",2020,"Gross Imp.",1,11367.347,22976500,8,"Kg",22976500
"S3","RWA","562","Rwanda","FIN","Finland",2020,"Import",5,11367.347,22976500,8,"Kg",22976500
"S3","RWA","562","Rwanda","FIN","Finland",2021,"Gross Imp.",1,12308.689,19206050,8,"Kg",19206050
"S3","RWA","562","Rwanda","FIN","Finland",2021,"Import",5,12308.689,19206050,8,"Kg",19206050
"S3","RWA","562","Rwanda","FIN","Finland",2022,"Gross Imp.",1,21556.077,20727100,8,"Kg",20727100
"S3","RWA","562","Rwanda","FIN","Finland",2022,"Import",5,21556.077,20727100,8,"Kg",20727100
"S3","RWA","562","Rwanda","FRA","France",2020,"Gross Imp.",1,35.853,28018.5,8,"Kg",28019
"S3","RWA","562","Rwanda","FRA","France",2020,"Import",5,35.853,28018.5,8,"Kg",28019
"S3","RWA","562","Rwanda","FRA","France",2021,"Gross Imp.",1,39.692,5092,8,"Kg",5092
"S3","RWA","562","Rwanda","FRA","France",2021,"Import",5,39.692,5092,8,"Kg",5092
"S3","RWA","562","Rwanda","FRA","France",2022,"Gross Imp.",1,2.939,295,8,"Kg",295
"S3","RWA","562","Rwanda","FRA","France",2022,"Import",5,2.939,295,8,"Kg",295
"S3","RWA","562","Rwanda","GBR","United Kingdom",2021,"Gross Imp.",1,21.447,2020,8,"Kg",2020
"S3","RWA","562","Rwanda","GBR","United Kingdom",2021,"Import",5,21.447,2020,8,"Kg",2020
"S3","RWA","562","Rwanda","GBR","United Kingdom",2022,"Gross Imp.",1,12.613,2001,8,"Kg",2001
"S3","RWA","562","Rwanda","GBR","United Kingdom",2022,"Import",5,12.613,2001,8,"Kg",2001
"S3","RWA","562","Rwanda","IDN","Indonesia",2020,"Gross Imp.",1,2.061,500,8,"Kg",500
"S3","RWA","562","Rwanda","IDN","Indonesia",2020,"Import",5,2.061,500,8,"Kg",500
"S3","RWA","562","Rwanda","IDN","Indonesia",2021,"Gross Imp.",1,3.876,11675,8,"Kg",11675
"S3","RWA","562","Rwanda","IDN","Indonesia",2021,"Import",5,3.876,11675,8,"Kg",11675
"S3","RWA","562","Rwanda","IND","India",2020,"Gross Imp.",1,2563.074,6275651.4,8,"Kg",6275651
"S3","RWA","562","Rwanda","IND","India",2020,"Import",5,2563.074,6275651.4,8,"Kg",6275651
"S3","RWA","562","Rwanda","IND","India",2021,"Gross Imp.",1,1777.951,3537820,8,"Kg",3537820
"S3","RWA","562","Rwanda","IND","India",2021,"Import",5,1777.951,3537820,8,"Kg",3537820
"S3","RWA","562","Rwanda","IND","India",2022,"Gross Imp.",1,171.271,81363,8,"Kg",81363
"S3","RWA","562","Rwanda","IND","India",2022,"Import",5,171.271,81363,8,"Kg",81363
"S3","RWA","562","Rwanda","ISR","Israel",2020,"Gross Imp.",1,51.285,36070,8,"Kg",36070
"S3","RWA","562","Rwanda","ISR","Israel",2020,"Import",5,51.285,36070,8,"Kg",36070
"S3","RWA","562","Rwanda","ISR","Israel",2021,"Gross Imp.",1,158.234,95473,8,"Kg",95473
"S3","RWA","562","Rwanda","ISR","Israel",2021,"Import",5,158.234,95473,8,"Kg",95473
"S3","RWA","562","Rwanda","ISR","Israel",2022,"Gross Imp.",1,87.65,25913,8,"Kg",25913
"S3","RWA","562","Rwanda","ISR","Israel",2022,"Import",5,87.65,25913,8,"Kg",25913
"S3","RWA","562","Rwanda","ITA","Italy",2020,"Gross Imp.",1,57.178,33684,8,"Kg",33684
"S3","RWA","562","Rwanda","ITA","Italy",2020,"Import",5,57.178,33684,8,"Kg",33684
"S3","RWA","562","Rwanda","ITA","Italy",2021,"Gross Imp.",1,53.4,17140,8,"Kg",17140
"S3","RWA","562","Rwanda","ITA","Italy",2021,"Import",5,53.4,17140,8,"Kg",17140
"S3","RWA","562","Rwanda","ITA","Italy",2022,"Gross Imp.",1,65.637,37085,8,"Kg",37085
"S3","RWA","562","Rwanda","ITA","Italy",2022,"Import",5,65.637,37085,8,"Kg",37085
"S3","RWA","562","Rwanda","JOR","Jordan",2020,"Gross Imp.",1,85.197,127475,8,"Kg",127475
"S3","RWA","562","Rwanda","JOR","Jordan",2020,"Import",5,85.197,127475,8,"Kg",127475
"S3","RWA","562","Rwanda","JOR","Jordan",2021,"Gross Imp.",1,117.136,126225,8,"Kg",126225
"S3","RWA","562","Rwanda","JOR","Jordan",2021,"Import",5,117.136,126225,8,"Kg",126225
"S3","RWA","562","Rwanda","JOR","Jordan",2022,"Gross Imp.",1,114.468,56050,8,"Kg",56050
"S3","RWA","562","Rwanda","JOR","Jordan",2022,"Import",5,114.468,56050,8,"Kg",56050
"S3","RWA","562","Rwanda","KEN","Kenya",2020,"Gross Imp.",1,615.877,467484.7,8,"Kg",467485
"S3","RWA","562","Rwanda","KEN","Kenya",2020,"Import",5,615.877,467484.7,8,"Kg",467485
"S3","RWA","562","Rwanda","KEN","Kenya",2021,"Export",6,1.01,115,8,"Kg",115
"S3","RWA","562","Rwanda","KEN","Kenya",2021,"Gross Exp.",2,1.01,115,8,"Kg",115
"S3","RWA","562","Rwanda","KEN","Kenya",2021,"Gross Imp.",1,350.263,224670.9,8,"Kg",224671
"S3","RWA","562","Rwanda","KEN","Kenya",2021,"Import",5,350.263,224670.9,8,"Kg",224671
"S3","RWA","562","Rwanda","KEN","Kenya",2022,"Export",6,48.977,96000,8,"Kg",96000
"S3","RWA","562","Rwanda","KEN","Kenya",2022,"Gross Exp.",2,48.977,96000,8,"Kg",96000
"S3","RWA","562","Rwanda","KEN","Kenya",2022,"Gross Imp.",1,6629.042,7741412,8,"Kg",7741412
"S3","RWA","562","Rwanda","KEN","Kenya",2022,"Import",5,6629.042,7741412,8,"Kg",7741412
"S3","RWA","562","Rwanda","KOR","Korea, Rep.",2020,"Gross Imp.",1,1.022,1505,8,"Kg",1505
"S3","RWA","562","Rwanda","KOR","Korea, Rep.",2020,"Import",5,1.022,1505,8,"Kg",1505
"S3","RWA","562","Rwanda","KOR","Korea, Rep.",2021,"Gross Imp.",1,0.842,1330,8,"Kg",1330
"S3","RWA","562","Rwanda","KOR","Korea, Rep.",2021,"Import",5,0.842,1330,8,"Kg",1330
"S3","RWA","562","Rwanda","KOR","Korea, Rep.",2022,"Gross Imp.",1,0.043,2,8,"Kg",2
"S3","RWA","562","Rwanda","KOR","Korea, Rep.",2022,"Import",5,0.043,2,8,"Kg",2
"S3","RWA","562","Rwanda","LTU","Lithuania",2020,"Gross Imp.",1,12.562,30000,8,"Kg",30000
"S3","RWA","562","Rwanda","LTU","Lithuania",2020,"Import",5,12.562,30000,8,"Kg",30000
"S3","RWA","562","Rwanda","LTU","Lithuania",2021,"Gross Imp.",1,131.888,270000,8,"Kg",270000
"S3","RWA","562","Rwanda","LTU","Lithuania",2021,"Import",5,131.888,270000,8,"Kg",270000
"S3","RWA","562","Rwanda","MAR","Morocco",2020,"Gross Imp.",1,6782.158,14001000,8,"Kg",14001000
"S3","RWA","562","Rwanda","MAR","Morocco",2020,"Import",5,6782.158,14001000,8,"Kg",14001000
"S3","RWA","562","Rwanda","MAR","Morocco",2021,"Gross Imp.",1,697.431,1645500,8,"Kg",1645500
"S3","RWA","562","Rwanda","MAR","Morocco",2021,"Import",5,697.431,1645500,8,"Kg",1645500
"S3","RWA","562","Rwanda","MAR","Morocco",2022,"Gross Imp.",1,24322.606,27204000,8,"Kg",27204000
"S3","RWA","562","Rwanda","MAR","Morocco",2022,"Import",5,24322.606,27204000,8,"Kg",27204000
"S3","RWA","562","Rwanda","MYS","Malaysia",2020,"Gross Imp.",1,47.234,27053.6,8,"Kg",27054
"S3","RWA","562","Rwanda","MYS","Malaysia",2020,"Import",5,47.234,27053.6,8,"Kg",27054
"S3","RWA","562","Rwanda","NLD","Netherlands",2020,"Gross Imp.",1,84.064,180000,8,"Kg",180000
"S3","RWA","562","Rwanda","NLD","Netherlands",2020,"Import",5,84.064,180000,8,"Kg",180000
"S3","RWA","562","Rwanda","NLD","Netherlands",2022,"Gross Imp.",1,768.685,858000,8,"Kg",858000
"S3","RWA","562","Rwanda","NLD","Netherlands",2022,"Import",5,768.685,858000,8,"Kg",858000
"S3","RWA","562","Rwanda","NOR","Norway",2020,"Gross Imp.",1,1882.364,3891450,8,"Kg",3891450
"S3","RWA","562","Rwanda","NOR","Norway",2020,"Import",5,1882.364,3891450,8,"Kg",3891450
"S3","RWA","562","Rwanda","NOR","Norway",2021,"Gross Imp.",1,235.008,518850,8,"Kg",518850
"S3","RWA","562","Rwanda","NOR","Norway",2021,"Import",5,235.008,518850,8,"Kg",518850
"S3","RWA","562","Rwanda","NOR","Norway",2022,"Gross Imp.",1,483.123,558250,8,"Kg",558250
"S3","RWA","562","Rwanda","NOR","Norway",2022,"Import",5,483.123,558250,8,"Kg",558250
"S3","RWA","562","Rwanda","OMN","Oman",2022,"Gross Imp.",1,8630.948,8709000,8,"Kg",8709000
"S3","RWA","562","Rwanda","OMN","Oman",2022,"Import",5,8630.948,8709000,8,"Kg",8709000
"S3","RWA","562","Rwanda","QAT","Qatar",2020,"Gross Imp.",1,5630.749,12028500,8,"Kg",12028500
"S3","RWA","562","Rwanda","QAT","Qatar",2020,"Import",5,5630.749,12028500,8,"Kg",12028500
"S3","RWA","562","Rwanda","QAT","Qatar",2021,"Gross Imp.",1,2879.837,4130000,8,"Kg",4130000
"S3","RWA","562","Rwanda","QAT","Qatar",2021,"Import",5,2879.837,4130000,8,"Kg",4130000
"S3","RWA","562","Rwanda","QAT","Qatar",2022,"Gross Imp.",1,4688.804,6940000,8,"Kg",6940000
"S3","RWA","562","Rwanda","QAT","Qatar",2022,"Import",5,4688.804,6940000,8,"Kg",6940000
"S3","RWA","562","Rwanda","RUS","Russian Federation",2020,"Gross Imp.",1,6375.868,13346690,8,"Kg",13346690
"S3","RWA","562","Rwanda","RUS","Russian Federation",2020,"Import",5,6375.868,13346690,8,"Kg",13346690
"S3","RWA","562","Rwanda","RUS","Russian Federation",2021,"Gross Imp.",1,8355.263,12694000,8,"Kg",12694000
"S3","RWA","562","Rwanda","RUS","Russian Federation",2021,"Import",5,8355.263,12694000,8,"Kg",12694000
"S3","RWA","562","Rwanda","RUS","Russian Federation",2022,"Gross Imp.",1,9353.961,8850000,8,"Kg",8850000
"S3","RWA","562","Rwanda","RUS","Russian Federation",2022,"Import",5,9353.961,8850000,8,"Kg",8850000
"S3","RWA","562","Rwanda","SAU","Saudi Arabia",2020,"Gross Imp.",1,9653.389,17753500,8,"Kg",17753500
"S3","RWA","562","Rwanda","SAU","Saudi Arabia",2020,"Import",5,9653.389,17753500,8,"Kg",17753500
"S3","RWA","562","Rwanda","SAU","Saudi Arabia",2021,"Gross Imp.",1,15470.527,23271000,8,"Kg",23271000
"S3","RWA","562","Rwanda","SAU","Saudi Arabia",2021,"Import",5,15470.527,23271000,8,"Kg",23271000
"S3","RWA","562","Rwanda","SAU","Saudi Arabia",2022,"Gross Imp.",1,13405.37,12078500,8,"Kg",12078500
"S3","RWA","562","Rwanda","SAU","Saudi Arabia",2022,"Import",5,13405.37,12078500,8,"Kg",12078500
"S3","RWA","562","Rwanda","SVN","Slovenia",2022,"Gross Imp.",1,0.099,4,8,"Kg",4
"S3","RWA","562","Rwanda","SVN","Slovenia",2022,"Import",5,0.099,4,8,"Kg",4
"S3","RWA","562","Rwanda","SWZ","Eswatini",2020,"Gross Imp.",1,15.504,724,8,"Kg",724
"S3","RWA","562","Rwanda","SWZ","Eswatini",2020,"Import",5,15.504,724,8,"Kg",724
"S3","RWA","562","Rwanda","SWZ","Eswatini",2021,"Gross Imp.",1,101.598,4836,8,"Kg",4836
"S3","RWA","562","Rwanda","SWZ","Eswatini",2021,"Import",5,101.598,4836,8,"Kg",4836
"S3","RWA","562","Rwanda","SWZ","Eswatini",2022,"Gross Imp.",1,12.459,330,8,"Kg",330
"S3","RWA","562","Rwanda","SWZ","Eswatini",2022,"Import",5,12.459,330,8,"Kg",330
"S3","RWA","562","Rwanda","TUR","Turkey",2020,"Gross Imp.",1,209.822,485625,8,"Kg",485625
"S3","RWA","562","Rwanda","TUR","Turkey",2020,"Import",5,209.822,485625,8,"Kg",485625
"S3","RWA","562","Rwanda","TUR","Turkey",2021,"Gross Imp.",1,3.037,5475,8,"Kg",5475
"S3","RWA","562","Rwanda","TUR","Turkey",2021,"Import",5,3.037,5475,8,"Kg",5475
"S3","RWA","562","Rwanda","TUR","Turkey",2022,"Gross Imp.",1,0.193,175,8,"Kg",175
"S3","RWA","562","Rwanda","TUR","Turkey",2022,"Import",5,0.193,175,8,"Kg",175
"S3","RWA","562","Rwanda","TZA","Tanzania",2020,"Gross Imp.",1,382.866,661000,8,"Kg",661000
"S3","RWA","562","Rwanda","TZA","Tanzania",2020,"Import",5,382.866,661000,8,"Kg",661000
"S3","RWA","562","Rwanda","TZA","Tanzania",2021,"Export",6,83.762,158150,8,"Kg",158150
"S3","RWA","562","Rwanda","TZA","Tanzania",2021,"Gross Exp.",2,83.762,158150,8,"Kg",158150
"S3","RWA","562","Rwanda","TZA","Tanzania",2021,"Gross Imp.",1,373.436,568000,8,"Kg",568000
"S3","RWA","562","Rwanda","TZA","Tanzania",2021,"Import",5,373.436,568000,8,"Kg",568000
"S3","RWA","562","Rwanda","TZA","Tanzania",2022,"Gross Imp.",1,24.215,30000,8,"Kg",30000
"S3","RWA","562","Rwanda","TZA","Tanzania",2022,"Import",5,24.215,30000,8,"Kg",30000
"S3","RWA","562","Rwanda","UGA","Uganda",2022,"Gross Imp.",1,0.005,1,8,"Kg",1
"S3","RWA","562","Rwanda","UGA","Uganda",2022,"Import",5,0.005,1,8,"Kg",1
"S3","RWA","562","Rwanda","UKR","Ukraine",2020,"Gross Imp.",1,569.183,1300000,8,"Kg",1300000
"S3","RWA","562","Rwanda","UKR","Ukraine",2020,"Import",5,569.183,1300000,8,"Kg",1300000
"S3","RWA","562","Rwanda","USA","United States",2021,"Export",6,138.079,63642,8,"Kg",63642
"S3","RWA","562","Rwanda","USA","United States",2021,"Gross Exp.",2,138.079,63642,8,"Kg",63642
"S3","RWA","562","Rwanda","USA","United States",2021,"Gross Imp.",1,82.115,21519,8,"Kg",21519
"S3","RWA","562","Rwanda","USA","United States",2021,"Import",5,82.115,21519,8,"Kg",21519
"S3","RWA","562","Rwanda","USA","United States",2022,"Gross Imp.",1,0.022,7,8,"Kg",7
"S3","RWA","562","Rwanda","USA","United States",2022,"Import",5,0.022,7,8,"Kg",7
"S3","RWA","562","Rwanda","VNM","Vietnam",2021,"Gross Imp.",1,327.39,631000,8,"Kg",631000
"S3","RWA","562","Rwanda","VNM","Vietnam",2021,"Import",5,327.39,631000,8,"Kg",631000
"S3","RWA","562","Rwanda","VNM","Vietnam",2022,"Gross Imp.",1,152.885,251000,8,"Kg",251000
"S3","RWA","562","Rwanda","VNM","Vietnam",2022,"Import",5,152.885,251000,8,"Kg",251000
"S3","RWA","562","Rwanda","WLD"," World",2020,"Export",6,2.007,5200,8,"Kg",5200
"S3","RWA","562","Rwanda","WLD"," World",2020,"Gross Exp.",2,2.007,5200,8,"Kg",5200
"S3","RWA","562","Rwanda","WLD"," World",2020,"Gross Imp.",1,52423.272,107818967.2,8,"Kg",107818967
"S3","RWA","562","Rwanda","WLD"," World",2020,"Import",5,52423.272,107818967.2,8,"Kg",107818967
"S3","RWA","562","Rwanda","WLD"," World",2021,"Export",6,222.851,221907,8,"Kg",221907
"S3","RWA","562","Rwanda","WLD"," World",2021,"Gross Exp.",2,222.851,221907,8,"Kg",221907
"S3","RWA","562","Rwanda","WLD"," World",2021,"Gross Imp.",1,54087.647,86786814.856,8,"Kg",86786815
"S3","RWA","562","Rwanda","WLD"," World",2021,"Import",5,54087.647,86786814.856,8,"Kg",86786815
"S3","RWA","562","Rwanda","WLD"," World",2022,"Export",6,74.318,96519,8,"Kg",96519
"S3","RWA","562","Rwanda","WLD"," World",2022,"Gross Exp.",2,74.318,96519,8,"Kg",96519
"S3","RWA","562","Rwanda","WLD"," World",2022,"Gross Imp.",1,100943.995,104215411.2,8,"Kg",104215411
"S3","RWA","562","Rwanda","WLD"," World",2022,"Import",5,100943.995,104215411.2,8,"Kg",104215411
"S3","RWA","562","Rwanda","ZAF","South Africa",2020,"Gross Imp.",1,61.284,29940,8,"Kg",29940
"S3","RWA","562","Rwanda","ZAF","South Africa",2020,"Import",5,61.284,29940,8,"Kg",29940
"S3","RWA","562","Rwanda","ZAF","South Africa",2021,"Gross Imp.",1,346.579,103353,8,"Kg",103353
"S3","RWA","562","Rwanda","ZAF","South Africa",2021,"Import",5,346.579,103353,8,"Kg",103353
"S3","RWA","562","Rwanda","ZAF","South Africa",2022,"Gross Imp.",1,181.892,66985,8,"Kg",66985
"S3","RWA","562","Rwanda","ZAF","South Africa",2022,"Import",5,181.892,66985,8,"Kg",66985
"S3","RWA","562","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Export",6,2.007,5200,8,"Kg",5200
"S3","RWA","562","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Gross Exp.",2,2.007,5200,8,"Kg",5200
"S3","RWA","562","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Gross Imp.",1,0.203,20,8,"Kg",20
"S3","RWA","562","Rwanda","ZAR","Congo, Dem. Rep.",2020,"Import",5,0.203,20,8,"Kg",20
"S3","RWA","562","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Export",6,25.341,519,8,"Kg",519
"S3","RWA","562","Rwanda","ZAR","Congo, Dem. Rep.",2022,"Gross Exp.",2,25.341,519,8,"Kg",519
"S3","RWA","562","Rwanda","ZMB","Zambia",2022,"Gross Imp.",1,16.318,8000,8,"Kg",8000
"S3","RWA","562","Rwanda","ZMB","Zambia",2022,"Import",5,16.318,8000,8,"Kg",8000
"S3","RWA","562","Rwanda","ZWE","Zimbabwe",2021,"Gross Imp.",1,13.171,16000,8,"Kg",16000
"S3","RWA","562","Rwanda","ZWE","Zimbabwe",2021,"Import",5,13.171,16000,8,"Kg",16000
"S3","RWA","5621","Rwanda","ARE","United Arab Emirates",2020,"Gross Imp.",1,0.633,600,8,"Kg",600
"S3","RWA","5621","Rwanda","ARE","United Arab Emirates",2020,"Import",5,0.633,600,8,"Kg",600
"S3","RWA","5621","Rwanda","ARE","United Arab Emirates",2022,"Gross Imp.",1,1414.804,1403300,8,"Kg",1403300
"S3","RWA","5621","Rwanda","ARE","United Arab Emirates",2022,"Import",5,1414.804,1403300,8,"Kg",1403300
"S3","RWA","5621","Rwanda","BEL","Belgium",2021,"Gross Imp.",1,0.169,10,8,"Kg",10
"S3","RWA","5621","Rwanda","BEL","Belgium",2021,"Import",5,0.169,10,8,"Kg",10
"S3","RWA","5621","Rwanda","CHN","China",2020,"Gross Imp.",1,41.177,29272,8,"Kg",29272
"S3","RWA","5621","Rwanda","CHN","China",2020,"Import",5,41.177,29272,8,"Kg",29272
"S3","RWA","5621","Rwanda","CHN","China",2021,"Gross Imp.",1,25.796,79344,8,"Kg",79344
"S3","RWA","5621","Rwanda","CHN","China",2021,"Import",5,25.796,79344,8,"Kg",79344
"S3","RWA","5621","Rwanda","CHN","China",2022,"Gross Imp.",1,0.164,38,8,"Kg",38
"S3","RWA","5621","Rwanda","CHN","China",2022,"Import",5,0.164,38,8,"Kg",38
"S3","RWA","5621","Rwanda","DEU","Germany",2021,"Gross Imp.",1,2.849,5758.456,8,"Kg",5758
"S3","RWA","5621","Rwanda","DEU","Germany",2021,"Import",5,2.849,5758.456,8,"Kg",5758
"S3","RWA","5621","Rwanda","DEU","Germany",2022,"Gross Imp.",1,4.578,750,8,"Kg",750
"S3","RWA","5621","Rwanda","DEU","Germany",2022,"Import",5,4.578,750,8,"Kg",750
"S3","RWA","5621","Rwanda","EGY","Egypt, Arab Rep.",2020,"Gross Imp.",1,122.769,140000,8,"Kg",140000
"S3","RWA","5621","Rwanda","EGY","Egypt, Arab Rep.",2020,"Import",5,122.769,140000,8,"Kg",140000
"S3","RWA","5621","Rwanda","EGY","Egypt, Arab Rep.",2022,"Gross Imp.",1,200.747,131156,8,"Kg",131156
"S3","RWA","5621","Rwanda","EGY","Egypt, Arab Rep.",2022,"Import",5,200.747,131156,8,"Kg",131156
"S3","RWA","5621","Rwanda","ESP","Spain",2020,"Gross Imp.",1,46.837,15181,8,"Kg",15181
"S3","RWA","5621","Rwanda","ESP","Spain",2020,"Import",5,46.837,15181,8,"Kg",15181
"S3","RWA","5621","Rwanda","IND","India",2020,"Gross Imp.",1,126.445,156699.4,8,"Kg",156699
"S3","RWA","5621","Rwanda","IND","India",2020,"Import",5,126.445,156699.4,8,"Kg",156699
"S3","RWA","5621","Rwanda","IND","India",2021,"Gross Imp.",1,155.783,166100,8,"Kg",166100
"S3","RWA","5621","Rwanda","IND","India",2021,"Import",5,155.783,166100,8,"Kg",166100
"S3","RWA","5621","Rwanda","IND","India",2022,"Gross Imp.",1,46.843,51107,8,"Kg",51107
"S3","RWA","5621","Rwanda","IND","India",2022,"Import",5,46.843,51107,8,"Kg",51107
"S3","RWA","5621","Rwanda","ITA","Italy",2020,"Gross Imp.",1,1.991,4000,8,"Kg",4000
"S3","RWA","5621","Rwanda","ITA","Italy",2020,"Import",5,1.991,4000,8,"Kg",4000
"S3","RWA","5621","Rwanda","ITA","Italy",2021,"Gross Imp.",1,0.034,20,8,"Kg",20
"S3","RWA","5621","Rwanda","ITA","Italy",2021,"Import",5,0.034,20,8,"Kg",20
"S3","RWA","5621","Rwanda","KEN","Kenya",2020,"Gross Imp.",1,107.846,134493,8,"Kg",134493
"S3","RWA","5621","Rwanda","KEN","Kenya",2020,"Import",5,107.846,134493,8,"Kg",134493
"S3","RWA","5621","Rwanda","KEN","Kenya",2021,"Gross Imp.",1,51.558,54260,8,"Kg",54260
"S3","RWA","5621","Rwanda","KEN","Kenya",2021,"Import",5,51.558,54260,8,"Kg",54260
"S3","RWA","5621","Rwanda","KEN","Kenya",2022,"Gross Imp.",1,64.757,34850,8,"Kg",34850
"S3","RWA","5621","Rwanda","KEN","Kenya",2022,"Import",5,64.757,34850,8,"Kg",34850
"S3","RWA","5621","Rwanda","NOR","Norway",2020,"Gross Imp.",1,20.15,44450,8,"Kg",44450
"S3","RWA","5621","Rwanda","NOR","Norway",2020,"Import",5,20.15,44450,8,"Kg",44450
"S3","RWA","5621","Rwanda","NOR","Norway",2021,"Gross Imp.",1,4.356,9700,8,"Kg",9700
"S3","RWA","5621","Rwanda","NOR","Norway",2021,"Import",5,4.356,9700,8,"Kg",9700
"S3","RWA","5621","Rwanda","OMN","Oman",2022,"Gross Imp.",1,8630.948,8709000,8,"Kg",8709000
"S3","RWA","5621","Rwanda","OMN","Oman",2022,"Import",5,8630.948,8709000,8,"Kg",8709000
"S3","RWA","5621","Rwanda","QAT","Qatar",2020,"Gross Imp.",1,209.184,590000,8,"Kg",590000
"S3","RWA","5621","Rwanda","QAT","Qatar",2020,"Import",5,209.184,590000,8,"Kg",590000
"S3","RWA","5621","Rwanda","QAT","Qatar",2021,"Gross Imp.",1,2256.217,3e+06,8,"Kg",3000000
"S3","RWA","5621","Rwanda","QAT","Qatar",2021,"Import",5,2256.217,3e+06,8,"Kg",3000000
"S3","RWA","5621","Rwanda","RUS","Russian Federation",2021,"Gross Imp.",1,55.289,52000,8,"Kg",52000
"S3","RWA","5621","Rwanda","RUS","Russian Federation",2021,"Import",5,55.289,52000,8,"Kg",52000
"S3","RWA","5621","Rwanda","SAU","Saudi Arabia",2020,"Gross Imp.",1,2306.553,4100000,8,"Kg",4100000
"S3","RWA","5621","Rwanda","SAU","Saudi Arabia",2020,"Import",5,2306.553,4100000,8,"Kg",4100000
"S3","RWA","5621","Rwanda","SAU","Saudi Arabia",2021,"Gross Imp.",1,615.961,1e+06,8,"Kg",1000000
"S3","RWA","5621","Rwanda","SAU","Saudi Arabia",2021,"Import",5,615.961,1e+06,8,"Kg",1000000
"S3","RWA","5621","Rwanda","SAU","Saudi Arabia",2022,"Gross Imp.",1,588.759,5e+05,8,"Kg",500000
"S3","RWA","5621","Rwanda","SAU","Saudi Arabia",2022,"Import",5,588.759,5e+05,8,"Kg",500000
"S3","RWA","5621","Rwanda","TUR","Turkey",2021,"Gross Imp.",1,2.494,5000,8,"Kg",5000
"S3","RWA","5621","Rwanda","TUR","Turkey",2021,"Import",5,2.494,5000,8,"Kg",5000
"S3","RWA","5621","Rwanda","TZA","Tanzania",2021,"Gross Imp.",1,52.137,60000,8,"Kg",60000
"S3","RWA","5621","Rwanda","TZA","Tanzania",2021,"Import",5,52.137,60000,8,"Kg",60000
"S3","RWA","5621","Rwanda","UGA","Uganda",2022,"Gross Imp.",1,0.005,1,8,"Kg",1
"S3","RWA","5621","Rwanda","UGA","Uganda",2022,"Import",5,0.005,1,8,"Kg",1
"S3","RWA","5621","Rwanda","USA","United States",2021,"Export",6,138.079,63642,8,"Kg",63642
"S3","RWA","5621","Rwanda","USA","United States",2021,"Gross Exp.",2,138.079,63642,8,"Kg",63642
"S3","RWA","5621","Rwanda","USA","United States",2021,"Gross Imp.",1,81.58,21319,8,"Kg",21319
"S3","RWA","5621","Rwanda","USA","United States",2021,"Import",5,81.58,21319,8,"Kg",21319
"S3","RWA","5621","Rwanda","VNM","Vietnam",2022,"Gross Imp.",1,152.885,251000,8,"Kg",251000
"S3","RWA","5621","Rwanda","VNM","Vietnam",2022,"Import",5,152.885,251000,8,"Kg",251000
"S3","RWA","5621","Rwanda","WLD"," World",2020,"Export",6,1.308,4200,8,"Kg",4200
"S3","RWA","5621","Rwanda","WLD"," World",2020,"Gross Exp.",2,1.308,4200,8,"Kg",4200
